Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
69788,k,148,membanting,dasar,
69788.1,v,,[meng-:mem-] + <banting>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
,,,,,
69789,k,0,membanting cucian,dasar,
69789.1,x,,[meng-:mem-] + <banting cucian>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69789.2,x,,<membanting cuci> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
69790,k,0,membanting harga,dasar,
69790.1,x,,[meng-:mem-] + <banting harga>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
,,,,,
69791,k,0,membanting kaki,dasar,
69791.1,x,,[meng-:mem-] + <banting kak> + -i,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69791.2,x,,[meng-:mem-] + <banting kaki>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69791.3,x,,<membanting kak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
69792,k,0,membanting setir,dasar,
69792.1,x,,[meng-:mem-] + <banting setir>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
,,,,,
69793,k,0,membanting tulang,dasar,
69793.1,x,,[meng-:mem-] + <banting tulang>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
,,,,,
69794,k,4,membantingkan,dasar,
69794.1,v,,[meng-:mem-] + <banting> + -kan,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69794.2,x,,[meng-:mem-] + <bantingkan>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69794.3,x,,<membanting> + -kan,bentukan,[29] [S] -kan + (<all>)
69794.4,x,,<membantingk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
69795,k,5336,membantu,dasar,
69795.1,v,,[meng-:mem-] + <bantu>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
,,,,,
69796,k,0,membantukan,dasar,
69796.1,v,,[meng-:mem-] + <bantu> + -kan,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69796.2,x,,[meng-:mem-] + <bantukan>,bentukan,[2] meng- + (b;f;v;pl;ps;pr;pt) + (-i;-kan)
69796.3,x,,<membantu> + -kan,bentukan,[29] [S] -kan + (<all>)
