Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
132279,v,10,urutkan,dasar,
132279.1,v,,<urut> + -kan,bentukan,[29] [S] -kan + (<all>)
132279.2,x,,<urutk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132280,v,6,urutnya,dasar,
132280.1,v,,<urut> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
132281,v,7,urwah,dasar,
,,,,,
132282,k,15,usada,dasar,
,,,,,
132283,k,572,usah,dasar,
,,,,,
132284,k,6106,usaha,dasar,
,,,,,
132285,k,0,usaha bersama,dasar,
,,,,,
132286,k,0,usaha ekonomi produktif,dasar,
,,,,,
132287,k,0,usaha niaga,dasar,
,,,,,
132288,k,0,usaha pabrik,dasar,
,,,,,
132289,k,0,usaha patungan,dasar,
132289.1,x,,<usaha patung> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132290,k,0,usaha perkemasan,dasar,
132290.1,x,,<usaha perkemas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132291,k,0,usaha rintisan,dasar,
132291.1,x,,<usaha rintis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132292,k,0,usaha rumahan,dasar,
132292.1,x,,<usaha rumah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132293,k,0,usaha tani,dasar,
132293.1,x,,<usaha tan> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
132294,k,0,usaha tani campuran,dasar,
132294.1,x,,<usaha tani campur> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132295,k,0,usaha tertutup,dasar,
,,,,,
132296,v,237,usaha-usaha,dasar,
132296.1,v,,<usaha> [-] <r>,bentukan,[23] [RD] |
,,,,,
132297,v,6,usaha-usahanya,dasar,
132297.1,x,,<usaha> [-] <r> + -nya,bentukan,[23] [RD] |
132297.2,v,,<usaha> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
132298,t,15,usahaan,dasar,
132298.1,v,,<usaha> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132299,d,0,usahanya,dasar,
132299.1,v,,<usaha> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
132300,k,15,usahawan,dasar,
132300.1,x,,<usahaw> + -an,bentukan,[38] [S] -an + (<all>)
132300.2,v,,<usaha> + -wan,bentukan,[180] [S] -wan + (<others>)
132300.3,x,,<usah> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
132301,k,2,usahkan,dasar,
132301.1,v,,<usah> + -kan,bentukan,[29] [S] -kan + (<all>)
132301.2,x,,<usahk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132302,v,32,usahlah,dasar,
132302.1,v,,<usah> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
132303,k,1951,usai,dasar,
132303.1,x,,<usa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
132304,v,2,usailah,dasar,
132304.1,v,,<usai> + -lah,bentukan,[31] [FS] -lah + (<all>)
132304.2,x,,<usa> + -i + -lah,bentukan,[28] [S] -i + (<all>) => [31] [FS] -lah + (<all>)
,,,,,
132305,v,8,usainya,dasar,
132305.1,v,,<usai> + -nya,bentukan,[34] [SFS] -nya + (<all>)
132305.2,x,,<usa> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
132306,k,0,usak,dasar,
,,,,,
132307,x,2,usal-usul,dasar,
,,,,,
132308,k,2,usali,dasar,
132308.1,x,,<usal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
132309,k,0,usam,dasar,
,,,,,
132310,k,162,usang,dasar,
,,,,,
132311,v,5,usangnya,dasar,
132311.1,v,,<usang> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
132312,k,61,usap,dasar,
,,,,,
132313,v,5,usap-usap,dasar,
132313.1,v,,<usap> [-] <r>,bentukan,[23] [RD] |
,,,,,
132314,v,22,usapan,dasar,
132314.1,v,,<usap> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132315,v,12,usapkan,dasar,
132315.1,v,,<usap> + -kan,bentukan,[29] [S] -kan + (<all>)
132315.2,x,,<usapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
132316,k,0,usar,dasar,
,,,,,
132317,k,0,usat,dasar,
,,,,,
132318,k,0,user-user,dasar,
132318.1,v,,<user> [-] <r>,bentukan,[23] [RD] |
,,,,,
132319,k,0,user-useran,dasar,
132319.1,v,,<user> [-] <r> + -an,bentukan,[23] [RD] |
,,,,,
132320,k,0,usg abdominal,dasar,
,,,,,
132321,k,0,usg transvaginal,dasar,
,,,,,
