Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
72788,k,0,mencakapkan,dasar,
72788.1,v,,[meng-:men-] + <cakap> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72788.2,x,,[meng-:men-] + <cakapkan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72788.3,x,,<mencakap> + -kan,bentukan,[29] [S] -kan + (<all>)
72788.4,x,,<mencakapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
72789,k,32,mencakar,dasar,
72789.1,v,,[meng-:men-] + <cakar>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
72790,v,12,mencakar-cakar,dasar,
72790.1,v,,[meng-:men-] + <cakar> [-] <r>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [25] [RD] meng-|
,,,,,
72791,v,3,mencakari,dasar,
72791.1,v,,[meng-:men-] + <cakar> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72791.2,x,,[meng-:men-] + <cakari>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72791.3,x,,<mencakar> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
72792,v,4,mencakarnya,dasar,
72792.1,x,,[meng-:men-] + <cakarnya>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72792.2,x,,<mencakar> + -nya,bentukan,[34] [SFS] -nya + (<all>)
72792.3,v,,[meng-:men-] + <cakar> + -nya,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
72793,k,1941,mencakup,dasar,
72793.1,v,,[meng-:men-] + <cakup>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
72794,k,0,mencakup-cakup,dasar,
72794.1,v,,[meng-:men-] + <cakup> [-] <r>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [25] [RD] meng-|
,,,,,
72795,k,19,mencakupi,dasar,
72795.1,v,,[meng-:men-] + <cakup> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72795.2,x,,[meng-:men-] + <cakupi>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
72795.3,x,,<mencakup> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
72796,k,0,mencakus,dasar,
72796.1,v,,[meng-:men-] + <cakus>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
72797,k,0,mencalak,dasar,
72797.1,v,,[meng-:men-] + <calak>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
72798,k,0,mencalang,dasar,
