Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
129002,k,296,toilet,dasar,
,,,,,
129003,v,2,toilet-toilet,dasar,
129003.1,v,,<toilet> [-] <r>,bentukan,[23] [RD] |
,,,,,
129004,v,6,toiletnya,dasar,
129004.1,v,,<toilet> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
129005,k,0,toiletris,dasar,
129005.1,v,,<toiletri> + [-is:-s],bentukan,[177] [S] -is + (i)
129005.2,x,,<toiletr> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
129006,k,17,tojo,dasar,
,,,,,
129007,k,0,tojo unauna,dasar,
,,,,,
129008,k,0,tojoh,dasar,
,,,,,
129009,k,50,tok,dasar,
,,,,,
129010,k,0,tok pisin,dasar,
,,,,,
129011,k,0,toka,dasar,
,,,,,
129012,k,0,tokak,dasar,
,,,,,
129013,k,0,tokak-takik,dasar,
129013.1,x,,<[takik:tokak-takik]>,bentukan,[Reduplication-Rhyming]
,,,,,
129014,k,0,tokalan,dasar,
129014.1,v,,<tokal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
129015,k,0,tokalompi,dasar,
129015.1,x,,<tokalomp> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
129016,k,9,tokcer,dasar,
,,,,,
129017,c,5,toke,dasar,tauke
,,,,,
129018,c,21,tokek,dasar,takik
,,,,,
129019,k,28,token,dasar,
,,,,,
129020,k,0,tokenisasi,dasar,
129020.1,x,,<tokenisas> + -i,bentukan,[28] [S] -i + (<all>)
129020.2,x,,<tokeni> + [-isasi:-sasi],bentukan,[166] [S] -isasi + (i)
129020.3,x,,<tokenis> + [-isasi:-asi],bentukan,[167] [S] -isasi + (is)
129020.4,x,,<toke> + [-isasi:-nisasi],bentukan,[168] [S] -isasi + (a;e;u;o)
129020.5,x,,<token> + -isasi,bentukan,[169] [S] -isasi + (<others>)
,,,,,
129021,k,0,toker,dasar,
,,,,,
129022,k,3,toki,dasar,
129022.1,x,,<tok> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
129023,k,1076,toko,dasar,
,,,,,
129024,k,0,toko buku,dasar,
129024.1,x,,<toko bu> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
129025,k,0,toko daring,dasar,
,,,,,
129026,k,0,toko kelontong,dasar,
,,,,,
129027,k,0,toko pengecer,dasar,
,,,,,
129028,k,0,toko penyalur,dasar,
,,,,,
129029,k,0,toko seni,dasar,
129029.1,x,,<toko sen> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
129030,k,0,toko serba ada,dasar,
,,,,,
129031,k,0,toko swalayan,dasar,
129031.1,x,,<toko swalay> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
129032,v,182,toko-toko,dasar,
129032.1,v,,<toko> [-] <r>,bentukan,[23] [RD] |
,,,,,
129033,v,2,toko-tokonya,dasar,
129033.1,x,,<toko> [-] <r> + -nya,bentukan,[23] [RD] |
129033.2,v,,<toko> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
129034,k,7,tokoferol,dasar,
,,,,,
129035,k,0,tokofobia,dasar,
129035.1,v,,<toko> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
129036,k,2074,tokoh,dasar,
,,,,,
129037,k,0,tokoh bulat,dasar,
,,,,,
129038,k,0,tokoh datar,dasar,
,,,,,
129039,k,0,tokoh fiksi,dasar,
129039.1,x,,<tokoh fiks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
129040,k,0,tokoh fiktif,dasar,
,,,,,
129041,k,0,tokoh keteladanan,dasar,
129041.1,x,,<tokoh keteladan> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
129042,k,0,tokoh kritis,dasar,
129042.1,x,,<tokoh kriti> + [-is:-s],bentukan,[177] [S] -is + (i)
129042.2,x,,<tokoh krit> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
129043,k,0,tokoh pipih,dasar,
,,,,,
129044,k,0,tokoh utama,dasar,
,,,,,
129045,v,460,tokoh-tokoh,dasar,
129045.1,v,,<tokoh> [-] <r>,bentukan,[23] [RD] |
,,,,,
129046,v,57,tokoh-tokohnya,dasar,
129046.1,x,,<tokoh> [-] <r> + -nya,bentukan,[23] [RD] |
129046.2,v,,<tokoh> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
129047,v,98,tokohnya,dasar,
129047.1,v,,<tokoh> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
129048,k,6,tokok,dasar,
,,,,,
129049,k,0,tokok-menokok,dasar,
129049.1,v,,<tokok> [-] [meng-:me-] + <r>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [24] [RD] |meng-
,,,,,
129050,v,7,tokoku,dasar,
129050.1,v,,<toko> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
129051,k,0,tokol,dasar,
,,,,,
129052,k,0,tokolan,dasar,
129052.1,v,,<tokol> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
129053,k,0,tokonem,dasar,
,,,,,
