Nomor,KP,Jumlah,Entri,Tipe,Pembentukan,
,,,,,,
27309,v,104,dikeluhkan,dasar,,
27309.1,v,,di- + <keluh> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27309.2,x,,di- + <keluhkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27309.3,x,,<dikeluh> + -kan,bentukan,[29] [S] -kan + (<all>),
27309.4,x,,<dikeluhk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27310,v,11,dikelupas,dasar,,
27310.1,v,,di- + <kelupas>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27311,k,0,dikemarikan,dasar,,
27311.1,v,,di- + <kemari> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27311.2,x,,di- + <kemarikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27311.3,x,,<dikemari> + -kan,bentukan,[29] [S] -kan + (<all>),
27311.4,x,,<dikemarik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27312,v,418,dikemas,dasar,,
27312.1,v,,di- + <kemas>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27313,v,2,dikemasi,dasar,,
27313.1,v,,di- + <kemas> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27313.2,x,,di- + <kemasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27313.3,x,,<dikemas> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27314,v,3,dikemasnya,dasar,,
27314.1,x,,di- + <kemasnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27314.2,x,,<dikemas> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27314.3,v,,di- + <kemas> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27315,v,650,dikembalikan,dasar,,
27315.1,v,,di- + <kembali> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27315.2,x,,di- + <kembalikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27315.3,x,,<dikembali> + -kan,bentukan,[29] [S] -kan + (<all>),
27315.4,x,,<dikembalik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27316,v,12,dikembalikannya,dasar,,
27316.1,x,,di- + <kembalikannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27316.2,x,,<dikembalikan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27316.3,v,,di- + <kembali> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27316.4,x,,di- + <kembalikan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27316.5,x,,<dikembali> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27316.6,x,,<dikembalik> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27317,v,4,dikembang,dasar,,
27317.1,v,,di- + <kembang>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27318,x,5,dikembangakan,dasar,,
27318.1,x,,di- + <kembanga> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27318.2,x,,di- + <kembangakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27318.3,x,,<dikembanga> + -kan,bentukan,[29] [S] -kan + (<all>),
27318.4,x,,<dikembangak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27319,v,22,dikembangbiakkan,dasar,,
27319.1,v,,di- + <kembangbiak> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27319.2,x,,di- + <kembangbiakkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27319.3,x,,<dikembangbiak> + -kan,bentukan,[29] [S] -kan + (<all>),
27319.4,x,,<dikembangbiakk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27320,v,2045,dikembangkan,dasar,,
27320.1,v,,di- + <kembang> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27320.2,x,,di- + <kembangkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27320.3,x,,<dikembang> + -kan,bentukan,[29] [S] -kan + (<all>),
27320.4,x,,<dikembangk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27321,v,9,dikembangkanlah,dasar,,
27321.1,x,,di- + <kembangkanlah>,bentukan,[37] di- + (<all>) + (-i;-kan),
27321.2,x,,<dikembangkan> + -lah,bentukan,[31] [FS] -lah + (<all>),
27321.3,v,,di- + <kembang> + -kan + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
27321.4,x,,di- + <kembangkan> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
27321.5,x,,<dikembang> + -kan + -lah,bentukan,[29] [S] -kan + (<all>) => [31] [FS] -lah + (<all>),
27321.6,x,,<dikembangk> + -an + -lah,bentukan,[38] [S] -an + (<all>) => [31] [FS] -lah + (<all>),
,,,,,,
27322,v,53,dikembangkannya,dasar,,
27322.1,x,,di- + <kembangkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27322.2,x,,<dikembangkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27322.3,v,,di- + <kembang> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27322.4,x,,di- + <kembangkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27322.5,x,,<dikembang> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27322.6,x,,<dikembangk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27323,v,2,dikembangluaskan,dasar,,
27323.1,v,,di- + <kembangluas> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27323.2,x,,di- + <kembangluaskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27323.3,x,,<dikembangluas> + -kan,bentukan,[29] [S] -kan + (<all>),
27323.4,x,,<dikembangluask> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27324,v,6,dikempiskan,dasar,,
27324.1,v,,di- + <kempis> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27324.2,x,,di- + <kempiskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27324.3,x,,<dikempis> + -kan,bentukan,[29] [S] -kan + (<all>),
27324.4,x,,<dikempisk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27325,v,2,dikempitnya,dasar,,
27325.1,x,,di- + <kempitnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27325.2,x,,<dikempit> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27325.3,v,,di- + <kempit> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27326,v,68,dikemudikan,dasar,,
27326.1,v,,di- + <kemudi> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27326.2,x,,di- + <kemudikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27326.3,x,,<dikemudi> + -kan,bentukan,[29] [S] -kan + (<all>),
27326.4,x,,<dikemudik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27327,v,9,dikemudikannya,dasar,,
27327.1,x,,di- + <kemudikannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27327.2,x,,<dikemudikan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27327.3,v,,di- + <kemudi> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27327.4,x,,di- + <kemudikan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27327.5,x,,<dikemudi> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27327.6,x,,<dikemudik> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27328,v,698,dikemukakan,dasar,,
27328.1,v,,di- + <kemuka> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27328.2,x,,di- + <kemukakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27328.3,x,,<dikemuka> + -kan,bentukan,[29] [S] -kan + (<all>),
27328.4,x,,<dikemukak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27329,v,17,dikemukakannya,dasar,,
27329.1,x,,di- + <kemukakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27329.2,x,,<dikemukakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27329.3,v,,di- + <kemuka> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27329.4,x,,di- + <kemukakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27329.5,x,,<dikemuka> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27329.6,x,,<dikemukak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27330,v,461,dikenai,dasar,,
27330.1,v,,di- + <kena> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27330.2,x,,di- + <kenai>,bentukan,[37] di- + (<all>) + (-i;-kan),
27330.3,x,,<dikena> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27331,v,1405,dikenakan,dasar,,
27331.1,v,,di- + <kena> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27331.2,x,,di- + <kenakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27331.3,x,,<dikena> + -kan,bentukan,[29] [S] -kan + (<all>),
27331.4,x,,<dikenak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27332,v,89,dikenakannya,dasar,,
27332.1,x,,di- + <kenakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27332.2,x,,<dikenakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27332.3,v,,di- + <kena> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27332.4,x,,di- + <kenakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27332.5,x,,<dikena> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27332.6,x,,<dikenak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27333,v,3397,dikenal,dasar,,
27333.1,v,,di- + <kenal>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27334,v,271,dikenali,dasar,,
27334.1,v,,di- + <kenal> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27334.2,x,,di- + <kenali>,bentukan,[37] di- + (<all>) + (-i;-kan),
27334.3,x,,<dikenal> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27335,t,4,dikenalin,dasar,dikenalkan,
27335.1,x,,di- + <kenalin>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27336,v,19,dikenalinya,dasar,,
27336.1,x,,di- + <kenalinya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27336.2,x,,<dikenali> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27336.3,v,,di- + <kenal> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27336.4,x,,di- + <kenali> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27336.5,x,,<dikenal> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27337,v,190,dikenalkan,dasar,,
27337.1,v,,di- + <kenal> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27337.2,x,,di- + <kenalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27337.3,x,,<dikenal> + -kan,bentukan,[29] [S] -kan + (<all>),
27337.4,x,,<dikenalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27338,v,3,dikenalkannya,dasar,,
27338.1,x,,di- + <kenalkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27338.2,x,,<dikenalkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27338.3,v,,di- + <kenal> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27338.4,x,,di- + <kenalkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27338.5,x,,<dikenal> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27338.6,x,,<dikenalk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27339,v,2,dikenallah,dasar,,
27339.1,x,,di- + <kenallah>,bentukan,[37] di- + (<all>) + (-i;-kan),
27339.2,x,,<dikenal> + -lah,bentukan,[31] [FS] -lah + (<all>),
27339.3,v,,di- + <kenal> + -lah,bentukan,[37] di- + (<all>) + (-i;-kan) => [31] [FS] -lah + (<all>),
,,,,,,
27340,v,169,dikenalnya,dasar,,
27340.1,x,,di- + <kenalnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27340.2,x,,<dikenal> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27340.3,v,,di- + <kenal> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27341,v,178,dikenang,dasar,,
27341.1,v,,di- + <kenang>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27342,v,6,dikenangnya,dasar,,
27342.1,x,,di- + <kenangnya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27342.2,x,,<dikenang> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27342.3,v,,di- + <kenang> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
,,,,,,
27343,v,11,dikencangkan,dasar,,
27343.1,v,,di- + <kencang> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27343.2,x,,di- + <kencangkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27343.3,x,,<dikencang> + -kan,bentukan,[29] [S] -kan + (<all>),
27343.4,x,,<dikencangk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27344,v,3,dikencani,dasar,,
27344.1,v,,di- + <kencan> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27344.2,x,,di- + <kencani>,bentukan,[37] di- + (<all>) + (-i;-kan),
27344.3,x,,<dikencan> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27345,v,5,dikencingi,dasar,,
27345.1,v,,di- + <kencing> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27345.2,x,,di- + <kencingi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27345.3,x,,<dikencing> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27346,v,612,dikendalikan,dasar,,
27346.1,v,,di- + <kendali> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27346.2,x,,di- + <kendalikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27346.3,x,,<dikendali> + -kan,bentukan,[29] [S] -kan + (<all>),
27346.4,x,,<dikendalik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27347,v,8,dikendalikannya,dasar,,
27347.1,x,,di- + <kendalikannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27347.2,x,,<dikendalikan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27347.3,v,,di- + <kendali> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27347.4,x,,di- + <kendalikan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27347.5,x,,<dikendali> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27347.6,x,,<dikendalik> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27348,v,102,dikendarai,dasar,,
27348.1,v,,di- + <kendara> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27348.2,x,,di- + <kendarai>,bentukan,[37] di- + (<all>) + (-i;-kan),
27348.3,x,,<dikendara> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27349,v,11,dikendarainya,dasar,,
27349.1,x,,di- + <kendarainya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27349.2,x,,<dikendarai> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27349.3,v,,di- + <kendara> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27349.4,x,,di- + <kendarai> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27349.5,x,,<dikendara> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27350,t,2,dikendorkan,dasar,dikendurkan,
27350.1,x,,di- + <kendor> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27350.2,x,,di- + <kendorkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27350.3,x,,<dikendor> + -kan,bentukan,[29] [S] -kan + (<all>),
27350.4,x,,<dikendork> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27351,v,2,dikendurikan,dasar,,
27351.1,v,,di- + <kenduri> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27351.2,x,,di- + <kendurikan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27351.3,x,,<dikenduri> + -kan,bentukan,[29] [S] -kan + (<all>),
27351.4,x,,<dikendurik> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27352,v,3,dikendurkan,dasar,,
27352.1,v,,di- + <kendur> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27352.2,x,,di- + <kendurkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27352.3,x,,<dikendur> + -kan,bentukan,[29] [S] -kan + (<all>),
27352.4,x,,<dikendurk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27353,v,3,dikentalkan,dasar,,
27353.1,v,,di- + <kental> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27353.2,x,,di- + <kentalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27353.3,x,,<dikental> + -kan,bentukan,[29] [S] -kan + (<all>),
27353.4,x,,<dikentalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27354,v,2,dikepak-kepakkan,dasar,,
27354.1,v,,di- + <kepak> [-] <r> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|,
,,,,,,
27355,v,2,dikepakkan,dasar,,
27355.1,v,,di- + <kepak> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27355.2,x,,di- + <kepakkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27355.3,x,,<dikepak> + -kan,bentukan,[29] [S] -kan + (<all>),
27355.4,x,,<dikepakk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27356,v,35,dikepalai,dasar,,
27356.1,v,,di- + <kepala> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27356.2,x,,di- + <kepalai>,bentukan,[37] di- + (<all>) + (-i;-kan),
27356.3,x,,<dikepala> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27357,v,4,dikepalkan,dasar,,
27357.1,v,,di- + <kepal> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27357.2,x,,di- + <kepalkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27357.3,x,,<dikepal> + -kan,bentukan,[29] [S] -kan + (<all>),
27357.4,x,,<dikepalk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27358,v,2,dikepalkannya,dasar,,
27358.1,x,,di- + <kepalkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27358.2,x,,<dikepalkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27358.3,v,,di- + <kepal> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27358.4,x,,di- + <kepalkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27358.5,x,,<dikepal> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27358.6,x,,<dikepalk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27359,v,11,dikepang,dasar,,
27359.1,v,,di- + <kepang>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27360,v,2,dikepit,dasar,,
27360.1,v,,di- + <kepit>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27361,k,2,dikepras,dasar,,
27361.1,v,,di- + <kepras>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27362,v,107,dikepung,dasar,,
27362.1,v,,di- + <kepung>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27363,v,174,dikerahkan,dasar,,
27363.1,v,,di- + <kerah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27363.2,x,,di- + <kerahkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27363.3,x,,<dikerah> + -kan,bentukan,[29] [S] -kan + (<all>),
27363.4,x,,<dikerahk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27364,v,2,dikerahkannya,dasar,,
27364.1,x,,di- + <kerahkannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27364.2,x,,<dikerahkan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27364.3,v,,di- + <kerah> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27364.4,x,,di- + <kerahkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27364.5,x,,<dikerah> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27364.6,x,,<dikerahk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27365,v,25,dikeramatkan,dasar,,
27365.1,v,,di- + <keramat> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27365.2,x,,di- + <keramatkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27365.3,x,,<dikeramat> + -kan,bentukan,[29] [S] -kan + (<all>),
27365.4,x,,<dikeramatk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27366,t,3,dikerasi,dasar,,
27366.1,v,,di- + <keras> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27366.2,x,,di- + <kerasi>,bentukan,[37] di- + (<all>) + (-i;-kan),
27366.3,x,,<dikeras> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27367,v,11,dikeraskan,dasar,,
27367.1,v,,di- + <keras> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27367.2,x,,di- + <keraskan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27367.3,x,,<dikeras> + -kan,bentukan,[29] [S] -kan + (<all>),
27367.4,x,,<dikerask> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27368,v,2,dikerat,dasar,,
27368.1,v,,di- + <kerat>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27369,v,7,dikerdilkan,dasar,,
27369.1,v,,di- + <kerdil> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27369.2,x,,di- + <kerdilkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27369.3,x,,<dikerdil> + -kan,bentukan,[29] [S] -kan + (<all>),
27369.4,x,,<dikerdilk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27370,v,4,dikerik,dasar,,
27370.1,v,,di- + <kerik>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27371,x,15,dikeringanginkan,dasar,,
27371.1,x,,di- + <keringangin> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27371.2,x,,di- + <keringanginkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27371.3,x,,<dikeringangin> + -kan,bentukan,[29] [S] -kan + (<all>),
27371.4,x,,<dikeringangink> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27372,v,206,dikeringkan,dasar,,
27372.1,v,,di- + <kering> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27372.2,x,,di- + <keringkan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27372.3,x,,<dikering> + -kan,bentukan,[29] [S] -kan + (<all>),
27372.4,x,,<dikeringk> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27373,x,2,dikeringudarakan,dasar,,
27373.1,x,,di- + <keringudara> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27373.2,x,,di- + <keringudarakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27373.3,x,,<dikeringudara> + -kan,bentukan,[29] [S] -kan + (<all>),
27373.4,x,,<dikeringudarak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27374,v,12,dikerjai,dasar,,
27374.1,v,,di- + <kerja> + -i,bentukan,[37] di- + (<all>) + (-i;-kan),
27374.2,x,,di- + <kerjai>,bentukan,[37] di- + (<all>) + (-i;-kan),
27374.3,x,,<dikerja> + -i,bentukan,[28] [S] -i + (<all>),
,,,,,,
27375,t,17,dikerjain,dasar,,
27375.1,x,,di- + <kerjain>,bentukan,[37] di- + (<all>) + (-i;-kan),
,,,,,,
27376,v,766,dikerjakan,dasar,,
27376.1,v,,di- + <kerja> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27376.2,x,,di- + <kerjakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27376.3,x,,<dikerja> + -kan,bentukan,[29] [S] -kan + (<all>),
27376.4,x,,<dikerjak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27377,v,55,dikerjakannya,dasar,,
27377.1,x,,di- + <kerjakannya>,bentukan,[37] di- + (<all>) + (-i;-kan),
27377.2,x,,<dikerjakan> + -nya,bentukan,[34] [SFS] -nya + (<all>),
27377.3,v,,di- + <kerja> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27377.4,x,,di- + <kerjakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>),
27377.5,x,,<dikerja> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>),
27377.6,x,,<dikerjak> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>),
,,,,,,
27378,v,58,dikerjasamakan,dasar,,
27378.1,v,,di- + <kerjasama> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan),
27378.2,x,,di- + <kerjasamakan>,bentukan,[37] di- + (<all>) + (-i;-kan),
27378.3,x,,<dikerjasama> + -kan,bentukan,[29] [S] -kan + (<all>),
27378.4,x,,<dikerjasamak> + -an,bentukan,[38] [S] -an + (<all>),
,,,,,,
27379,k,0,dikerkah,dasar,,
27379.1,v,,di- + <kerkah>,bentukan,[37] di- + (<all>) + (-i;-kan),
27379.2,x,,<diker> + -kah,bentukan,[30] [FS] -kah + (<all>),
