Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
29084,v,2,dipujikan,dasar,
29084.1,v,,di- + <puji> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
29084.2,x,,di- + <pujikan>,bentukan,[37] di- + (<all>) + (-i;-kan)
29084.3,x,,<dipuji> + -kan,bentukan,[29] [S] -kan + (<all>)
29084.4,x,,<dipujik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
29085,v,6,dipujinya,dasar,
29085.1,x,,di- + <pujinya>,bentukan,[37] di- + (<all>) + (-i;-kan)
29085.2,x,,<dipuji> + -nya,bentukan,[34] [SFS] -nya + (<all>)
29085.3,x,,di- + <puj> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
29085.4,v,,di- + <puji> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
29085.5,x,,<dipuj> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
29086,v,172,dipukul,dasar,
29086.1,v,,di- + <pukul>,bentukan,[37] di- + (<all>) + (-i;-kan)
,,,,,
29087,v,10,dipukul-pukul,dasar,
29087.1,v,,di- + <pukul> [-] <r>,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|
,,,,,
29088,v,2,dipukul-pukuli,dasar,
29088.1,v,,di- + <pukul> [-] <r> + -i,bentukan,[37] di- + (<all>) + (-i;-kan) => [39] [RD] di-|
,,,,,
29089,v,100,dipukuli,dasar,
29089.1,v,,di- + <pukul> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
29089.2,x,,di- + <pukuli>,bentukan,[37] di- + (<all>) + (-i;-kan)
29089.3,x,,<dipukul> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
29090,v,4,dipukulinya,dasar,
29090.1,x,,di- + <pukulinya>,bentukan,[37] di- + (<all>) + (-i;-kan)
29090.2,x,,<dipukuli> + -nya,bentukan,[34] [SFS] -nya + (<all>)
29090.3,v,,di- + <pukul> + -i + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
29090.4,x,,di- + <pukuli> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
