Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
88884,k,30,oseanografi,dasar,
88884.1,x,,<oseanograf> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
88885,t,2,oseanografik,dasar,oseanografi
,,,,,
88886,k,0,oseanologi,dasar,
88886.1,x,,<oseanolog> + -i,bentukan,[28] [S] -i + (<all>)
88886.2,x,,<oseano> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
88887,k,0,oseanomika,dasar,
,,,,,
88888,c,5,oseng,dasar,gongseng
,,,,,
88889,k,6,oseng-oseng,dasar,
88889.1,v,,<oseng> [-] <r>,bentukan,[23] [RD] |
,,,,,
88890,k,0,osfresiofobia,dasar,
88890.1,x,,<osfresio> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
88891,k,0,osfresiologi,dasar,
88891.1,x,,<osfresiolog> + -i,bentukan,[28] [S] -i + (<all>)
88891.2,x,,<osfresio> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
88892,k,2,osifikasi,dasar,
88892.1,x,,<osifikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
88893,k,2,osikel,dasar,
,,,,,
88894,k,7,osilasi,dasar,
88894.1,x,,<osilas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
88895,k,0,osilima,dasar,
,,,,,
88896,k,0,osilograf,dasar,
88896.1,x,,<osilo> + -graf,bentukan,[191] [S] -graf + (<all>)
,,,,,
88897,k,0,osilogram,dasar,
,,,,,
88898,k,0,osilopsia,dasar,
,,,,,
88899,k,0,osiloskop,dasar,
,,,,,
88900,k,0,osilum,dasar,
,,,,,
88901,c,7,osing,dasar,using
,,,,,
88902,k,7,oskar,dasar,
,,,,,
88903,k,0,oskulum,dasar,
,,,,,
88904,k,5,osmium,dasar,
,,,,,
88905,k,0,osmofobia,dasar,
88905.1,x,,<osmo> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
88906,k,0,osmolalitas,dasar,
88906.1,x,,<osmolal> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
88907,k,0,osmometer,dasar,
88907.1,x,,<osmo> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
88908,k,6,osmoregulasi,dasar,
88908.1,x,,<osmoregulas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
88909,k,3,osmoregulator,dasar,
,,,,,
88910,k,0,osmose,dasar,
,,,,,
88911,k,19,osmosis,dasar,
88911.1,x,,<osmosi> + [-is:-s],bentukan,[177] [S] -is + (i)
88911.2,x,,<osmos> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
88912,k,0,osmotaksis,dasar,
88912.1,x,,<osmotaksi> + [-is:-s],bentukan,[177] [S] -is + (i)
88912.2,x,,<osmotaks> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
88913,k,19,osmotik,dasar,
,,,,,
