Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
73928,k,0,mendreng,dasar,
,,,,,
73929,k,2,mendribel,dasar,
,,,,,
73930,v,2,mendrop,dasar,
,,,,,
73931,k,9,mendu,dasar,
73931.1,x,,[meng-:men-] + <du>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
73932,k,41,mendua,dasar,
73932.1,v,,[meng-:men-] + <dua>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
,,,,,
73933,k,0,mendua hati,dasar,
73933.1,x,,[meng-:men-] + <dua hat> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73933.2,x,,[meng-:men-] + <dua hati>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73933.3,x,,<mendua hat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
73934,k,0,menduai,dasar,
73934.1,v,,[meng-:men-] + <dua> + -i,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73934.2,x,,[meng-:men-] + <duai>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73934.3,x,,<mendua> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
73935,k,8,menduakan,dasar,
73935.1,v,,[meng-:men-] + <dua> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73935.2,x,,[meng-:men-] + <duakan>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73935.3,x,,<mendua> + -kan,bentukan,[29] [S] -kan + (<all>)
73935.4,x,,<menduak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
73936,v,2,menduakanku,dasar,
73936.1,x,,[meng-:men-] + <duakanku>,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
73936.2,x,,<menduakan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
73936.3,v,,[meng-:men-] + <dua> + -kan + -ku,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [32] [SFS] -ku + (<all>)
73936.4,x,,[meng-:men-] + <duakan> + -ku,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan) => [32] [SFS] -ku + (<all>)
73936.5,x,,<mendua> + -kan + -ku,bentukan,[29] [S] -kan + (<all>) => [32] [SFS] -ku + (<all>)
73936.6,x,,<menduak> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
73937,k,0,mendubeskan,dasar,
73937.1,v,,[meng-:men-] + <dubes> + -kan,bentukan,[3] meng- + (c;d;j;z;tr;ts;sy;sk;sm;sn;sl;sp;sr;st;sw) + (-i;-kan)
