Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
91456,v,2,patofisiologik,dasar,
,,,,,
91457,v,3,patofisiologis,dasar,
91457.1,x,,<patofisiologi> + [-is:-s],bentukan,[177] [S] -is + (i)
91457.2,x,,<patofisiolog> + -is,bentukan,[178] [S] -is + (<others>)
91457.3,x,,<patofisio> + -logi+-s,bentukan,[194] [MS] -logi+-s + (<all>)
,,,,,
91458,k,0,patofobia,dasar,
91458.1,x,,<pato> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
91459,k,169,patogen,dasar,
,,,,,
91460,v,3,patogen-patogen,dasar,
91460.1,v,,<patogen> [-] <r>,bentukan,[23] [RD] |
,,,,,
91461,v,2,patogenesa,dasar,
,,,,,
91462,k,35,patogenesis,dasar,
91462.1,x,,<patogenesi> + [-is:-s],bentukan,[177] [S] -is + (i)
91462.2,x,,<patogenes> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
91463,v,4,patogenesitas,dasar,
91463.1,x,,<patogenes> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
91464,k,10,patogenik,dasar,
,,,,,
91465,v,8,patogenisitas,dasar,
91465.1,x,,<patogenis> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
91466,v,2,patogenisitasnya,dasar,
91466.1,v,,<patogenisitas> + -nya,bentukan,[34] [SFS] -nya + (<all>)
91466.2,x,,<patogenis> + -itas + -nya,bentukan,[205] [S] -itas + (<others>) => [34] [SFS] -nya + (<all>)
,,,,,
91467,v,3,patogenitas,dasar,
91467.1,v,,<patogen> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
91468,v,2,patognomonik,dasar,
,,,,,
91469,k,0,patois,dasar,
91469.1,x,,<patoi> + [-is:-s],bentukan,[177] [S] -is + (i)
91469.2,x,,<pato> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
91470,k,49,patok,dasar,
,,,,,
91471,k,0,patok kilometer,dasar,
91471.1,x,,<patok kilo> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
91472,k,0,patok lalu lintas,dasar,
,,,,,
91473,k,0,patok pembatas,dasar,
,,,,,
91474,v,9,patok-patok,dasar,
91474.1,v,,<patok> [-] <r>,bentukan,[23] [RD] |
,,,,,
91475,k,250,patokan,dasar,
91475.1,x,,<pato> + -kan,bentukan,[29] [S] -kan + (<all>)
