Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
41629,v,3,hitunganku,dasar,
41629.1,v,,<hitungan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
41629.2,v,,<hitung> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
41630,v,52,hitungannya,dasar,
41630.1,v,,<hitungan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
41630.2,v,,<hitung> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
41631,v,13,hitunglah,dasar,
41631.1,v,,<hitung> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
41632,k,77,hiu,dasar,
,,,,,
41633,k,0,hiu berjalan,dasar,
41633.1,x,,<hiu berjal> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
41634,k,0,hiu berui,dasar,
41634.1,x,,<hiu beru> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41635,k,0,hiu biru,dasar,
,,,,,
41636,k,0,hiu botol,dasar,
,,,,,
41637,k,0,hiu galei,dasar,
41637.1,x,,<hiu gale> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41638,k,0,hiu gergaji,dasar,
41638.1,x,,<hiu gergaj> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41639,k,0,hiu hidung,dasar,
,,,,,
41640,k,0,hiu kepala martil,dasar,
,,,,,
41641,k,0,hiu parang,dasar,
,,,,,
41642,k,0,hiu raksasa,dasar,
,,,,,
41643,k,0,hiwang,dasar,
,,,,,
41644,k,0,hiyayat,dasar,
,,,,,
41645,k,0,hizib,dasar,
,,,,,
41646,k,0,hoaks,dasar,
,,,,,
41647,k,423,hobi,dasar,
41647.1,x,,<hob> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41648,v,3,hobi-hobi,dasar,
41648.1,v,,<hobi> [-] <r>,bentukan,[23] [RD] |
41648.2,x,,<hob> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
41649,k,0,hobiis,dasar,
41649.1,x,,<hobii> + [-is:-s],bentukan,[177] [S] -is + (i)
,,,,,
41650,v,5,hobiku,dasar,
41650.1,v,,<hobi> + -ku,bentukan,[32] [SFS] -ku + (<all>)
41650.2,x,,<hob> + -i + -ku,bentukan,[28] [S] -i + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
41651,v,2,hobimu,dasar,
41651.1,v,,<hobi> + -mu,bentukan,[33] [SFS] -mu + (<all>)
41651.2,x,,<hob> + -i + -mu,bentukan,[28] [S] -i + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
41652,v,97,hobinya,dasar,
41652.1,v,,<hobi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
41652.2,x,,<hob> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
41653,k,3,hobo,dasar,
,,,,,
41654,k,0,hobofobia,dasar,
41654.1,x,,<hobo> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
41655,k,0,hodadoda,dasar,
,,,,,
41656,k,0,hodah,dasar,
,,,,,
41657,k,0,hodofobia,dasar,
41657.1,x,,<hodo> + -fobia,bentukan,[107] [S] -fobia + (<all>)
,,,,,
41658,k,0,hodograf,dasar,
41658.1,x,,<hodo> + -graf,bentukan,[191] [S] -graf + (<all>)
,,,,,
41659,k,0,hodometer,dasar,
41659.1,x,,<hodo> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
41660,k,0,hodoskop,dasar,
,,,,,
41661,k,0,hogo-hogo,dasar,
41661.1,v,,<hogo> [-] <r>,bentukan,[23] [RD] |
,,,,,
41662,k,0,hogor,dasar,
,,,,,
41663,k,0,hohlraum,dasar,
,,,,,
41664,k,21,hoi,dasar,
41664.1,x,,<ho> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41665,k,0,hoisem,dasar,
,,,,,
41666,k,0,hokah,dasar,
41666.1,x,,<ho> + -kah,bentukan,[30] [FS] -kah + (<all>)
,,,,,
41667,k,36,hoki,dasar,
41667.1,x,,<hok> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41668,k,0,hoki es,dasar,
,,,,,
41669,k,0,hoko,dasar,
,,,,,
41670,c,6,hol,dasar,haul
,,,,,
41671,k,3,holi,dasar,
41671.1,x,,<hol> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41672,k,0,holisme,dasar,
41672.1,x,,<hol> + -isme,bentukan,[89] [S] -isme + (<all>)
,,,,,
41673,k,160,holistik,dasar,
,,,,,
41674,k,7,holistis,dasar,
41674.1,x,,<holisti> + [-is:-s],bentukan,[177] [S] -is + (i)
41674.2,x,,<holist> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
41675,k,0,holmium,dasar,
,,,,,
41676,k,0,holmium laser,dasar,
,,,,,
41677,k,0,holo,dasar,
,,,,,
41678,k,0,holobentos,dasar,
,,,,,
41679,k,0,holoendemi,dasar,
41679.1,x,,<holoendem> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41680,k,0,holoenzim,dasar,
,,,,,
41681,k,0,holoepipelagik,dasar,
,,,,,
41682,k,0,holofit,dasar,
,,,,,
41683,k,0,holofitik,dasar,
,,,,,
41684,k,0,holofrasis,dasar,
41684.1,x,,<holofrasi> + [-is:-s],bentukan,[177] [S] -is + (i)
41684.2,x,,<holofras> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
41685,k,0,hologamet,dasar,
,,,,,
41686,k,0,hologami,dasar,
41686.1,x,,<hologam> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41687,k,0,holograf,dasar,
41687.1,x,,<holo> + -graf,bentukan,[191] [S] -graf + (<all>)
,,,,,
41688,k,0,holografi,dasar,
41688.1,x,,<holograf> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
41689,k,0,holografis,dasar,
41689.1,x,,<holografi> + [-is:-s],bentukan,[177] [S] -is + (i)
41689.2,x,,<holograf> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
41690,k,23,hologram,dasar,
,,,,,
41691,k,0,holokrin,dasar,
,,,,,
41692,k,0,holoplankton,dasar,
,,,,,
