Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
78810,k,4,mengurang,dasar,
78810.1,x,,[meng-:me-] + <ngurang>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78810.2,v,,[meng-:me-] + <kurang>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78810.3,x,,meng- + <urang>,bentukan,[5] [VD] meng- + (<all>)
,,,,,
78811,v,2, menguran,dasar,
78811.1,x,,[meng-:me-] + <ngurang> [-] <r> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [25] [RD] meng-|
78811.2,x,,[meng-:me-] + <kurang> [-] <r> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [25] [RD] meng-|
,,,,,
78812,k,3392,mengurangi-ngurangi,dasar,
78812.1,x,,[meng-:me-] + <ngurang> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78812.2,x,,[meng-:me-] + <kurang> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78812.3,x,,[meng-:me-] + <ngurangi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78812.4,x,,[meng-:me-] + <kurangi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78812.5,x,,meng- + <urang> + -i,bentukan,[5] [VD] meng- + (<all>)
78812.6,x,,meng- + <urangi>,bentukan,[5] [VD] meng- + (<all>)
78812.7,x,,<mengurang> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
78813,v,18,menguranginya,dasar,
78813.1,x,,[meng-:me-] + <nguranginya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78813.2,x,,[meng-:me-] + <kuranginya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
78813.3,x,,meng- + <uranginya>,bentukan,[5] [VD] meng- + (<all>)
78813.4,x,,<mengurangi> + -nya,bentukan,[34] [SFS] -nya + (<all>)
78813.5,x,,[meng-:me-] + <ngurang> + -i + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
