Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
82008,k,259,merangkul,dasar,
82008.1,v,,[meng-:me-] + <rangkul>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82009,v,16,merangkulku,dasar,
82009.1,x,,[meng-:me-] + <rangkulku>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82009.2,x,,<merangkul> + -ku,bentukan,[32] [SFS] -ku + (<all>)
82009.3,v,,[meng-:me-] + <rangkul> + -ku,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [32] [SFS] -ku + (<all>)
,,,,,
82010,v,2,merangkulmu,dasar,
82010.1,x,,[meng-:me-] + <rangkulmu>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82010.2,x,,<merangkul> + -mu,bentukan,[33] [SFS] -mu + (<all>)
82010.3,v,,[meng-:me-] + <rangkul> + -mu,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [33] [SFS] -mu + (<all>)
,,,,,
82011,v,18,merangkulnya,dasar,
82011.1,x,,[meng-:me-] + <rangkulnya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82011.2,x,,<merangkul> + -nya,bentukan,[34] [SFS] -nya + (<all>)
82011.3,v,,[meng-:me-] + <rangkul> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
82012,k,133,merangkum,dasar,
82012.1,v,,[meng-:me-] + <rangkum>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82013,v,2,merangkumi,dasar,
82013.1,v,,[meng-:me-] + <rangkum> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82013.2,x,,[meng-:me-] + <rangkumi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82013.3,x,,<merangkum> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82014,k,0,merangkumkan,dasar,
82014.1,v,,[meng-:me-] + <rangkum> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82014.2,x,,[meng-:me-] + <rangkumkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82014.3,x,,<merangkum> + -kan,bentukan,[29] [S] -kan + (<all>)
82014.4,x,,<merangkumk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
82015,v,10,merangkumnya,dasar,
82015.1,x,,[meng-:me-] + <rangkumnya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82015.2,x,,<merangkum> + -nya,bentukan,[34] [SFS] -nya + (<all>)
82015.3,v,,[meng-:me-] + <rangkum> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
82016,k,0,merangkung,dasar,
82016.1,v,,[meng-:me-] + <rangkung>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82017,k,0,merangkup,dasar,
82017.1,v,,[meng-:me-] + <rangkup>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82018,k,0,merangkus,dasar,
82018.1,v,,[meng-:me-] + <rangkus>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82019,k,0,merangkut,dasar,
82019.1,v,,[meng-:me-] + <rangkut>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82020,k,373,merangsang,dasar,
82020.1,v,,[meng-:me-] + <rangsang>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82021,k,0,merangsangkan,dasar,
82021.1,v,,[meng-:me-] + <rangsang> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82021.2,x,,[meng-:me-] + <rangsangkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82021.3,x,,<merangsang> + -kan,bentukan,[29] [S] -kan + (<all>)
82021.4,x,,<merangsangk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
82022,v,3,merangsangnya,dasar,
82022.1,x,,[meng-:me-] + <rangsangnya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82022.2,x,,<merangsang> + -nya,bentukan,[34] [SFS] -nya + (<all>)
82022.3,v,,[meng-:me-] + <rangsang> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
82023,k,130,merangsek,dasar,
82023.1,v,,[meng-:me-] + <rangsek>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82024,k,0,merangsi,dasar,
82024.1,x,,[meng-:me-] + <rangs> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82024.2,x,,[meng-:me-] + <rangsi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82024.3,x,,<merangs> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82025,k,0,merangu,dasar,
82025.1,x,,[meng-:me-] + <rangu>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82026,k,0,merangum,dasar,
82026.1,v,,[meng-:me-] + <rangum>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82027,k,0,meranjangkan,dasar,
82027.1,v,,[meng-:me-] + <ranjang> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82027.2,x,,[meng-:me-] + <ranjangkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82027.3,x,,<meranjang> + -kan,bentukan,[29] [S] -kan + (<all>)
82027.4,x,,<meranjangk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
82028,k,0,meranjat,dasar,
82028.1,x,,[meng-:me-] + <ranjat>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82029,k,0,meransum,dasar,
82029.1,v,,[meng-:me-] + <ransum>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82030,k,5,merantai,dasar,
82030.1,x,,[meng-:me-] + <ranta> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82030.2,v,,[meng-:me-] + <rantai>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82030.3,x,,<meranta> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82031,k,0,merantang,dasar,
82031.1,v,,[meng-:me-] + <rantang>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82032,k,0,merantas,dasar,
82032.1,v,,[meng-:me-] + <rantas>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82033,k,198,merantau,dasar,
82033.1,v,,[meng-:me-] + <rantau>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82034,v,5,merantaulah,dasar,
82034.1,x,,[meng-:me-] + <rantaulah>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82034.2,x,,<merantau> + -lah,bentukan,[31] [FS] -lah + (<all>)
82034.3,v,,[meng-:me-] + <rantau> + -lah,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [31] [FS] -lah + (<all>)
,,,,,
82035,v,2,merantaunya,dasar,
82035.1,x,,[meng-:me-] + <rantaunya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82035.2,x,,<merantau> + -nya,bentukan,[34] [SFS] -nya + (<all>)
82035.3,v,,[meng-:me-] + <rantau> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
82036,k,41,meranti,dasar,
82036.1,x,,[meng-:me-] + <rant> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82036.2,x,,[meng-:me-] + <ranti>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82036.3,x,,<merant> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82037,k,0,meranti bunga,dasar,
82037.1,x,,[meng-:me-] + <ranti bunga>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82038,k,0,meranti hitam,dasar,
82038.1,x,,[meng-:me-] + <ranti hitam>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82039,k,0,meranti jawa,dasar,
82039.1,x,,[meng-:me-] + <ranti jawa>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82040,k,0,meranti merah,dasar,
82040.1,x,,[meng-:me-] + <ranti merah>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82041,k,0,meranting,dasar,
82041.1,v,,[meng-:me-] + <ranting>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82042,k,0,merantuk,dasar,
82042.1,v,,[meng-:me-] + <rantuk>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82043,k,0,merantukkan,dasar,
82043.1,v,,[meng-:me-] + <rantuk> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82043.2,x,,[meng-:me-] + <rantukkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82043.3,x,,<merantuk> + -kan,bentukan,[29] [S] -kan + (<all>)
82043.4,x,,<merantukk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
82044,k,0,meranyah,dasar,
82044.1,v,,[meng-:me-] + <ranyah>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82045,k,0,meranyau,dasar,
82045.1,v,,[meng-:me-] + <ranyau>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82046,k,0,meranyun,dasar,
82046.1,v,,[meng-:me-] + <ranyun>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82047,k,0,merapah,dasar,
82047.1,v,,[meng-:me-] + <rapah>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82048,k,0,merapai,dasar,
82048.1,x,,[meng-:me-] + <rapa> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82048.2,v,,[meng-:me-] + <rapai>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82048.3,x,,<merapa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82049,k,38,merapal,dasar,
82049.1,v,,[meng-:me-] + <rapal>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82050,v,25,merapalkan,dasar,
82050.1,v,,[meng-:me-] + <rapal> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82050.2,x,,[meng-:me-] + <rapalkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82050.3,x,,<merapal> + -kan,bentukan,[29] [S] -kan + (<all>)
82050.4,x,,<merapalk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
82051,k,186,merapat,dasar,
82051.1,v,,[meng-:me-] + <rapat>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82052,k,0,merapat naik,dasar,
82052.1,x,,[meng-:me-] + <rapat naik>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82053,k,0,merapat turun,dasar,
82053.1,x,,[meng-:me-] + <rapat turun>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82054,k,3,merapati,dasar,
82054.1,v,,[meng-:me-] + <rapat> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82054.2,x,,[meng-:me-] + <rapati>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82054.3,x,,<merapat> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82055,k,100,merapatkan,dasar,
82055.1,v,,[meng-:me-] + <rapat> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82055.2,x,,[meng-:me-] + <rapatkan>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82055.3,x,,<merapat> + -kan,bentukan,[29] [S] -kan + (<all>)
82055.4,x,,<merapatk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
82056,v,2,merapatkannya,dasar,
82056.1,x,,[meng-:me-] + <rapatkannya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82056.2,x,,<merapatkan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
82056.3,v,,[meng-:me-] + <rapat> + -kan + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
82056.4,x,,[meng-:me-] + <rapatkan> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
82056.5,x,,<merapat> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>)
82056.6,x,,<merapatk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
82057,v,2,merapatlah,dasar,
82057.1,x,,[meng-:me-] + <rapatlah>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82057.2,x,,<merapat> + -lah,bentukan,[31] [FS] -lah + (<all>)
82057.3,v,,[meng-:me-] + <rapat> + -lah,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [31] [FS] -lah + (<all>)
,,,,,
82058,v,5,merapatnya,dasar,
82058.1,x,,[meng-:me-] + <rapatnya>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82058.2,x,,<merapat> + -nya,bentukan,[34] [SFS] -nya + (<all>)
82058.3,v,,[meng-:me-] + <rapat> + -nya,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan) => [34] [SFS] -nya + (<all>)
,,,,,
82059,k,3,merapel,dasar,
82059.1,v,,[meng-:me-] + <rapel>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82060,x,122,merapi,dasar,
82060.1,x,,[meng-:me-] + <rap> + -i,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82060.2,x,,[meng-:me-] + <rapi>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
82060.3,x,,<merap> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
82061,x,2,merapi-merbabu,dasar,
,,,,,
82062,k,0,merapik,dasar,
82062.1,v,,[meng-:me-] + <rapik>,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
,,,,,
82063,k,171,merapikan,dasar,
82063.1,v,,[meng-:me-] + <rapi> + -kan,bentukan,[1] meng- + (l;m;n;ng;ny;r;w;y;[t:n];[p:m];[k:ng];[s:ny]) + (-i;-kan)
