Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
108453,k,0,rima akhir,dasar,
,,,,,
108454,k,0,rima berpeluk,dasar,
,,,,,
108455,k,0,rima dalam,dasar,
,,,,,
108456,k,0,rima ganda,dasar,
108456.1,x,,<rima ga> + [-anda:-nda],bentukan,[183] [S] -anda + (i;u;a;[k:])
108456.2,x,,<rima gan> + [-anda:-da],bentukan,[184] [S] -anda + (an)
108456.3,x,,<rima g> + -anda,bentukan,[185] [S] -anda + (<others>)
,,,,,
108457,k,0,rima tengah,dasar,
,,,,,
108458,c,3,rimah,dasar,remah
,,,,,
108459,v,5,rimang,dasar,
,,,,,
108460,k,0,rimas,dasar,
,,,,,
108461,k,0,rimata,dasar,
,,,,,
108462,k,154,rimba,dasar,
,,,,,
108463,k,0,rimba beton,dasar,
,,,,,
108464,k,0,rimba perawan,dasar,
108464.1,x,,<rimba peraw> + -an,bentukan,[38] [S] -an + (<all>)
108464.2,x,,<rimba pera> + -wan,bentukan,[180] [S] -wan + (<others>)
108464.3,x,,<rimba per> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
108465,k,0,rimba raya,dasar,
,,,,,
108466,k,0,rimba sawang,dasar,
,,,,,
108467,k,0,rimbagan,dasar,
108467.1,x,,<rimbag> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108468,v,4,rimbang,dasar,
,,,,,
108469,v,34,rimbanya,dasar,
108469.1,v,,<rimba> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108470,k,0,rimbas,dasar,
,,,,,
108471,k,0,rimbat,dasar,
,,,,,
108472,k,8,rimbawan,dasar,
108472.1,x,,<rimbaw> + -an,bentukan,[38] [S] -an + (<all>)
108472.2,v,,<rimba> + -wan,bentukan,[180] [S] -wan + (<others>)
108472.3,x,,<rimb> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
108473,k,0,rimbit,dasar,
,,,,,
108474,k,0,rimbu,dasar,
,,,,,
108475,k,141,rimbun,dasar,
,,,,,
108476,v,22,rimbunan,dasar,
108476.1,v,,<rimbun> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108477,v,26,rimbunnya,dasar,
108477.1,v,,<rimbun> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108478,k,2,rime,dasar,
,,,,,
108479,k,0,rimih,dasar,
,,,,,
108480,k,0,rimis,dasar,
108480.1,x,,<rimi> + [-is:-s],bentukan,[177] [S] -is + (i)
108480.2,x,,<rim> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108481,k,34,rimpang,dasar,
,,,,,
108482,v,8,rimpangnya,dasar,
108482.1,v,,<rimpang> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108483,k,0,rimpel,dasar,
,,,,,
108484,k,0,rimpel lebar,dasar,
,,,,,
108485,k,0,rimpi,dasar,
108485.1,x,,<rimp> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108486,k,0,rimpu,dasar,
,,,,,
108487,k,0,rimpuh,dasar,
,,,,,
108488,k,0,rimpung,dasar,
,,,,,
108489,k,19,rinai,dasar,
108489.1,x,,<rina> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108490,k,0,rinai-rinai,dasar,
108490.1,v,,<rinai> [-] <r>,bentukan,[23] [RD] |
108490.2,x,,<rina> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
108491,c,555,rinci,dasar,perinci
108491.1,x,,<rinc> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108492,c,875,rincian,dasar,perincian
108492.1,v,,<rinci> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108493,v,113,rinciannya,dasar,
108493.1,x,,<rincian> + -nya,bentukan,[34] [SFS] -nya + (<all>)
108493.2,v,,<rinci> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
108494,k,0,rincih,dasar,
,,,,,
108495,k,0,rincis,dasar,
108495.1,x,,<rinci> + [-is:-s],bentukan,[177] [S] -is + (i)
108495.2,x,,<rinc> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108496,k,0,rincisan,dasar,
108496.1,v,,<rincis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108497,k,0,rincu,dasar,
,,,,,
108498,k,0,rincuh,dasar,
,,,,,
108499,k,92,rindang,dasar,
,,,,,
108500,v,12,rindangnya,dasar,
108500.1,v,,<rindang> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108501,k,0,rinderpes,dasar,
,,,,,
108502,v,4,rindik,dasar,
,,,,,
108503,k,5,rinding,dasar,
,,,,,
108504,k,451,rindu,dasar,
,,,,,
108505,k,0,rindu dendam,dasar,
,,,,,
108506,k,0,rindu rawan,dasar,
108506.1,x,,<rindu raw> + -an,bentukan,[38] [S] -an + (<all>)
108506.2,x,,<rindu ra> + -wan,bentukan,[180] [S] -wan + (<others>)
108506.3,x,,<rindu r> + [-wan:-awan],bentukan,[18000001] [S] -wan + (<all>)
,,,,,
108507,k,0,rinduan,dasar,
108507.1,v,,<rindu> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108508,v,17,rinduku,dasar,
108508.1,v,,<rindu> + -ku,bentukan,[32] [SFS] -ku + (<all>)
,,,,,
108509,v,3,rindumu,dasar,
108509.1,v,,<rindu> + -mu,bentukan,[33] [SFS] -mu + (<all>)
,,,,,
108510,v,19,rindunya,dasar,
108510.1,v,,<rindu> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108511,k,262,ring,dasar,
,,,,,
108512,k,1812,ringan,dasar,
108512.1,x,,<ring> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108513,k,0,ringan kaki,dasar,
108513.1,x,,<ringan kak> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108514,k,0,ringan kepala,dasar,
,,,,,
108515,k,0,ringan langkah,dasar,
108515.1,x,,<ringan lang> + -kah,bentukan,[30] [FS] -kah + (<all>)
,,,,,
108516,k,0,ringan lidah,dasar,
,,,,,
108517,k,0,ringan mulut,dasar,
,,,,,
108518,k,0,ringan tangan,dasar,
108518.1,x,,<ringan tang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108519,k,0,ringan tulang,dasar,
,,,,,
108520,v,10,ringan-ringan,dasar,
108520.1,v,,<ringan> [-] <r>,bentukan,[23] [RD] |
108520.2,x,,<ring> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
108521,k,0,ringgi,dasar,
108521.1,x,,<ringg> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108522,k,0,ringgik,dasar,
,,,,,
108523,k,69,ringgit,dasar,
,,,,,
108524,k,0,ringih,dasar,
,,,,,
108525,k,0,ringik,dasar,
,,,,,
108526,k,3,ringin,dasar,
,,,,,
108527,k,2,ringis,dasar,
108527.1,x,,<ringi> + [-is:-s],bentukan,[177] [S] -is + (i)
108527.2,x,,<ring> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108528,v,3,ringisan,dasar,
108528.1,v,,<ringis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108529,v,2,ringkah,dasar,
108529.1,x,,<ring> + -kah,bentukan,[30] [FS] -kah + (<all>)
,,,,,
108530,k,0,ringkai,dasar,
108530.1,x,,<ringka> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108531,k,286,ringkas,dasar,
,,,,,
108532,k,295,ringkasan,dasar,
108532.1,v,,<ringkas> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108533,v,2,ringkasanmu,dasar,
108533.1,x,,<ringkasan> + -mu,bentukan,[33] [SFS] -mu + (<all>)
108533.2,v,,<ringkas> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
108534,v,9,ringkasannya,dasar,
108534.1,x,,<ringkasan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
108534.2,v,,<ringkas> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
108535,v,2,ringkaslah,dasar,
108535.1,v,,<ringkas> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
108536,v,26,ringkasnya,dasar,
108536.1,v,,<ringkas> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108537,k,129,ringkih,dasar,
,,,,,
108538,k,9,ringkik,dasar,
,,,,,
108539,v,5,ringkikan,dasar,
108539.1,x,,<ringki> + -kan,bentukan,[29] [S] -kan + (<all>)
108539.2,v,,<ringkik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108540,v,2,ringkiknya,dasar,
108540.1,v,,<ringkik> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108541,k,0,ringking,dasar,
,,,,,
108542,k,0,ringkuk,dasar,
,,,,,
108543,k,0,ringkukan,dasar,
108543.1,x,,<ringku> + -kan,bentukan,[29] [S] -kan + (<all>)
108543.2,v,,<ringkuk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108544,k,5,ringkus,dasar,
,,,,,
108545,v,2,ringnya,dasar,
108545.1,v,,<ring> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108546,k,0,ringsang,dasar,
,,,,,
108547,k,19,ringsek,dasar,
,,,,,
108548,k,0,ringsing,dasar,
,,,,,
108549,k,180,rini,dasar,
108549.1,x,,<rin> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108550,k,10,rinitis,dasar,
108550.1,x,,<riniti> + [-is:-s],bentukan,[177] [S] -is + (i)
108550.2,x,,<rinit> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108551,k,2,rinjing,dasar,
,,,,,
108552,k,2,rinologi,dasar,
108552.1,x,,<rinolog> + -i,bentukan,[28] [S] -i + (<all>)
108552.2,x,,<rino> + -logi,bentukan,[190] [S] -logi + (<all>)
,,,,,
108553,v,3,rinore,dasar,
,,,,,
108554,v,6,rinosinusitis,dasar,
108554.1,x,,<rinosinusiti> + [-is:-s],bentukan,[177] [S] -is + (i)
108554.2,x,,<rinosinusit> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108555,k,0,rinoskop,dasar,
,,,,,
108556,k,0,rintak,dasar,
,,,,,
108557,k,10,rintang,dasar,
,,,,,
108558,k,190,rintangan,dasar,
108558.1,v,,<rintang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108559,v,9,rintangan-rintangan,dasar,
108559.1,x,,<rintangan> [-] <r>,bentukan,[23] [RD] |
108559.2,v,,<rintang> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
108560,v,7,rintangannya,dasar,
108560.1,x,,<rintangan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
108560.2,v,,<rintang> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
108561,k,0,rintas,dasar,
,,,,,
108562,k,21,rintih,dasar,
,,,,,
108563,k,40,rintihan,dasar,
108563.1,v,,<rintih> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108564,v,4,rintihannya,dasar,
108564.1,x,,<rintihan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
108564.2,v,,<rintih> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
108565,k,41,rintik,dasar,
,,,,,
108566,k,29,rintik-rintik,dasar,
108566.1,v,,<rintik> [-] <r>,bentukan,[23] [RD] |
,,,,,
108567,k,33,rintis,dasar,
108567.1,x,,<rinti> + [-is:-s],bentukan,[177] [S] -is + (i)
108567.2,x,,<rint> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108568,k,146,rintisan,dasar,
108568.1,v,,<rintis> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108569,v,2,rintisan-rintisan,dasar,
108569.1,x,,<rintisan> [-] <r>,bentukan,[23] [RD] |
108569.2,v,,<rintis> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
108570,v,4,rintisannya,dasar,
108570.1,x,,<rintisan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
108570.2,v,,<rintis> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
108571,k,0,rinyai,dasar,
108571.1,x,,<rinya> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108572,k,3,riol,dasar,
,,,,,
108573,k,0,ripai,dasar,
108573.1,x,,<ripa> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108574,k,0,riparian,dasar,
108574.1,x,,<ripari> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108575,k,0,ripit,dasar,
,,,,,
108576,k,0,ripta loka,dasar,
,,,,,
108577,k,4,ripuh,dasar,
,,,,,
108578,k,0,ripuk,dasar,
,,,,,
108579,k,0,ririt,dasar,
,,,,,
108580,k,0,ririwit,dasar,
,,,,,
108581,k,15,risa,dasar,
,,,,,
108582,k,0,risak,dasar,
,,,,,
108583,k,166,risalah,dasar,
108583.1,x,,<risa> + -lah,bentukan,[31] [FS] -lah + (<all>)
,,,,,
108584,k,0,risalah rapat,dasar,
,,,,,
108585,v,3,risalah-risalah,dasar,
108585.1,v,,<risalah> [-] <r>,bentukan,[23] [RD] |
108585.2,x,,<risa> + -lah [-] <r> + -lah,bentukan,[31] [FS] -lah + (<all>) => [23] [RD] |
,,,,,
108586,v,4,risalahnya,dasar,
108586.1,v,,<risalah> + -nya,bentukan,[34] [SFS] -nya + (<all>)
108586.2,x,,<risa> + -lah + -nya,bentukan,[31] [FS] -lah + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
108587,k,118,risau,dasar,
,,,,,
108588,v,2,risaunya,dasar,
108588.1,v,,<risau> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108589,k,0,risban,dasar,
108589.1,x,,<risb> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108590,v,5,risbang,dasar,
,,,,,
108591,k,50,rise,dasar,
,,,,,
108592,k,1589,riset,dasar,
,,,,,
108593,k,0,riset dasar,dasar,
,,,,,
108594,k,0,riset pemasaran,dasar,
108594.1,x,,<riset pemasar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108595,v,39,riset-riset,dasar,
108595.1,v,,<riset> [-] <r>,bentukan,[23] [RD] |
,,,,,
108596,v,53,risetnya,dasar,
108596.1,v,,<riset> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
108597,k,32,risi,dasar,
108597.1,x,,<ris> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108598,c,68,risih,dasar,risi
,,,,,
108599,k,0,risik,dasar,
,,,,,
108600,k,0,risikan,dasar,
108600.1,x,,<risi> + -kan,bentukan,[29] [S] -kan + (<all>)
108600.2,v,,<risik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108601,k,2630,risiko,dasar,
,,,,,
108602,d,0,risiko audit,dasar,
,,,,,
108603,k,0,risiko bisnis,dasar,
108603.1,x,,<risiko bisni> + [-is:-s],bentukan,[177] [S] -is + (i)
108603.2,x,,<risiko bisn> + -is,bentukan,[178] [S] -is + (<others>)
,,,,,
108604,k,0,risiko fakultatif,dasar,
,,,,,
108605,k,0,risiko fisik,dasar,
,,,,,
108606,d,0,risiko infeksi,dasar,
108606.1,x,,<risiko infeks> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108607,k,0,risiko kredit,dasar,
,,,,,
108608,k,0,risiko likuiditas,dasar,
108608.1,x,,<risiko likuid> + -itas,bentukan,[205] [S] -itas + (<others>)
,,,,,
108609,d,0,risiko litigasi,dasar,
108609.1,x,,<risiko litigas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
108610,k,0,risiko modal,dasar,
,,,,,
108611,k,0,risiko moral,dasar,
,,,,,
108612,k,0,risiko pasar,dasar,
,,,,,
108613,k,0,risiko pekerjaan,dasar,
108613.1,x,,<risiko pekerja> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
108614,k,0,risiko penerbangan,dasar,
