Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
15488,k,371,berpeluang,dasar,
15488.1,x,,ber- + <peluang>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15488.2,x,,[ber-+peng-:ber-+pe-] + <luang>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [43] [MP] ber-+peng- + (<all>) + (-an)
15488.3,x,,ber-+pe- + <luang>,bentukan,[96] pe- + (<all>) + (-an) => [97] [MP] ber-+pe- + (<all>) + (-an)
,,,,,
15489,k,30,berpeluh,dasar,
15489.1,v,,ber- + <peluh>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15489.2,x,,ber-+pe- + <luh>,bentukan,[96] pe- + (<all>) + (-an) => [97] [MP] ber-+pe- + (<all>) + (-an)
,,,,,
15490,k,0,berpeluh darah,dasar,
15490.1,x,,ber- + <peluh darah>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15490.2,x,,[ber-+peng-:ber-+pe-] + <luh darah>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [43] [MP] ber-+peng- + (<all>) + (-an)
15490.3,x,,ber-+pe- + <luh darah>,bentukan,[96] pe- + (<all>) + (-an) => [97] [MP] ber-+pe- + (<all>) + (-an)
,,,,,
15491,k,3,berpeluh-peluh,dasar,
15491.1,v,,ber- + <peluh> [-] <r>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
15492,k,0,berpeluit,dasar,
15492.1,v,,ber- + <peluit>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15492.2,x,,[ber-+peng-:ber-+pe-] + <luit>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [43] [MP] ber-+peng- + (<all>) + (-an)
15492.3,x,,ber-+pe- + <luit>,bentukan,[96] pe- + (<all>) + (-an) => [97] [MP] ber-+pe- + (<all>) + (-an)
,,,,,
15493,k,11,berpeluk,dasar,
15493.1,v,,ber- + <peluk>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15493.2,x,,ber-+pe- + <luk>,bentukan,[96] pe- + (<all>) + (-an) => [97] [MP] ber-+pe- + (<all>) + (-an)
,,,,,
15494,k,0,berpeluk tubuh,dasar,
15494.1,x,,ber- + <peluk tubuh>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15494.2,x,,[ber-+peng-:ber-+pe-] + <luk tubuh>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [43] [MP] ber-+peng- + (<all>) + (-an)
15494.3,x,,ber-+pe- + <luk tubuh>,bentukan,[96] pe- + (<all>) + (-an) => [97] [MP] ber-+pe- + (<all>) + (-an)
,,,,,
15495,k,4,berpeluk-pelukan,dasar,
15495.1,v,,ber- + <peluk> [-] <r> + -an,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya) => [27] [RD] ber-|
,,,,,
15496,k,132,berpelukan,dasar,
15496.1,x,,ber- + <pelu> + -kan,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15496.2,v,,ber- + <peluk> + -an,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15496.3,x,,ber- + <pelukan>,bentukan,[16] ber- + (<others>) + (-kan;-i;-an;-nya)
15496.4,x,,[ber-+peng-:ber-+pe-] + <lukan>,bentukan,[8] peng- + (l;m;n;ng;ny;r;w;y;[p:m];[t:n];[k:ng];[s:ny]) + (-an) => [43] [MP] ber-+peng- + (<all>) + (-an)
