Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
112506,v,3,sekaku,dasar,
112506.1,v,,se- + <kaku>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112506.2,x,,<seka> + -ku,bentukan,[32] [SFS] -ku + (<all>)
112506.3,x,,se- + <ka> + -ku,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
,,,,,
112507,k,6,sekal,dasar,
112507.1,x,,se- + <kal>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112508,c,16,sekala,dasar,skala
112508.1,v,,se- + <kala>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112509,v,16,sekaleng,dasar,
112509.1,v,,se- + <kaleng>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112510,k,6102,sekali,dasar,
112510.1,v,,se- + <kali>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112510.2,x,,<sekal> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
112511,k,0,sekali lalu,dasar,
112511.1,v,,se- + <kali lalu>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112512,k,0,sekali pakai,dasar,
112512.1,v,,se- + <kali pakai>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112512.2,x,,<sekali paka> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
112513,k,0,sekali pukul,dasar,
112513.1,v,,se- + <kali pukul>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112514,k,0,sekali tempo,dasar,
112514.1,v,,se- + <kali tempo>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112515,v,25,sekali-dua,dasar,
,,,,,
112516,k,151,sekali-kali,dasar,
112516.1,v,,se- + <kali> [-] <r>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [68] [RD] se-|
,,,,,
112517,v,5,sekali-kalinya,dasar,
112517.1,v,,se- + <kali> [-] <r> + -nya,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [68] [RD] se-|
112517.2,x,,se- + <kali> [-] <r> + -nya,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [68] [RD] se-| => [34] [SFS] -nya + (<all>)
,,,,,
112518,k,90,sekali-sekali,dasar,
112518.1,x,,<sekali> [-] <r>,bentukan,[23] [RD] |
112518.2,v,,se- + <kali> [-] se- + <r>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [23] [RD] |
112518.3,x,,<sekal> + -i [-] <r> + -i,bentukan,[28] [S] -i + (<all>) => [23] [RD] |
,,,,,
112519,k,602,sekalian,dasar,
112519.1,v,,se- + <kali> + -an,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112519.2,x,,se- + <kalian>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112519.3,x,,<sekali> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
112520,v,33,sekaliber,dasar,
112520.1,v,,se- + <kaliber>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112521,k,4706,sekaligus,dasar,
112521.1,x,,se- + <kaligus>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112522,v,2,sekalimat,dasar,
112522.1,v,,se- + <kalimat>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112523,v,15,sekalinya,dasar,
112523.1,x,,se- + <kali> + -nya,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112523.2,x,,se- + <kalinya>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112523.3,x,,<sekali> + -nya,bentukan,[34] [SFS] -nya + (<all>)
112523.4,v,,se- + <kali> + -nya,bentukan,[66] se- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
112523.5,x,,<sekal> + -i + -nya,bentukan,[28] [S] -i + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
112524,k,1088,sekalipun,dasar,
112524.1,x,,se- + <kalipun>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112525,k,0,sekalipun begitu,dasar,
112525.1,x,,se- + <kalipun begitu>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112526,k,0,sekalipun demikian,dasar,
112526.1,x,,se- + <kalipun demiki> + -an,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112526.2,x,,se- + <kalipun demikian>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112526.3,x,,<sekalipun demiki> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
112527,k,0,sekalor,dasar,
112527.1,v,,se- + <kalor>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112528,k,0,sekalung,dasar,
112528.1,v,,se- + <kalung>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112529,k,67,sekam,dasar,
112529.1,x,,se- + <kam>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112530,k,0,sekam bakar,dasar,
112530.1,x,,se- + <kam bakar>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112531,k,0,sekam mahkota,dasar,
112531.1,x,,se- + <kam mahkota>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112532,d,0,sekam padi,dasar,
112532.1,x,,se- + <kam padi>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112532.2,x,,<sekam pad> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
112533,x,34,sekamar,dasar,
112533.1,v,,se- + <kamar>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112534,v,84,sekampung,dasar,
112534.1,v,,se- + <kampung>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112535,v,4,sekampus,dasar,
112535.1,v,,se- + <kampus>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
,,,,,
112536,k,3,sekan,dasar,
112536.1,x,,se- + <k> + -an,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112536.2,x,,se- + <kan>,bentukan,[66] se- + (<all>) + (-an;-kan;-nya)
112536.3,x,,<se> + -kan,bentukan,[29] [S] -kan + (<all>)
