Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
28853,v,4,dipersetujui,dasar,
28853.1,x,,di- + <persetuju> + -i,bentukan,[37] di- + (<all>) + (-i;-kan)
28853.2,x,,di- + <persetujui>,bentukan,[37] di- + (<all>) + (-i;-kan)
28853.3,v,,di-+per- + <setuju> + -i,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28853.4,x,,di-+per- + <setujui>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28853.5,x,,<dipersetuju> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
28854,v,482,dipersiapkan,dasar,
28854.1,x,,di- + <persiap> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
28854.2,x,,di- + <persiapkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
28854.3,v,,di-+per- + <siap> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28854.4,x,,di-+per- + <siapkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28854.5,x,,<dipersiap> + -kan,bentukan,[29] [S] -kan + (<all>)
28854.6,x,,<dipersiapk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
28855,v,8,dipersiapkannya,dasar,
28855.1,x,,di- + <persiapkannya>,bentukan,[37] di- + (<all>) + (-i;-kan)
28855.2,x,,di-+per- + <siapkannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28855.3,x,,<dipersiapkan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
28855.4,x,,di- + <persiap> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
28855.5,x,,di- + <persiapkan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
28855.6,v,,di-+per- + <siap> + -kan + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
28855.7,x,,di-+per- + <siapkan> + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
28855.8,x,,<dipersiap> + -kan + -nya,bentukan,[29] [S] -kan + (<all>) => [34] [SFS] -nya + (<all>)
28855.9,x,,<dipersiapk> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
28856,t,35,dipersilahkan,dasar,dipersilakan
28856.1,x,,di- + <persilah> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
28856.2,x,,di- + <persilahkan>,bentukan,[37] di- + (<all>) + (-i;-kan)
28856.3,x,,di-+per- + <silah> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28856.4,x,,di-+per- + <silahkan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28856.5,x,,<dipersilah> + -kan,bentukan,[29] [S] -kan + (<all>)
28856.6,x,,<dipersilahk> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
28857,v,129,dipersilakan,dasar,
28857.1,x,,di- + <persila> + -kan,bentukan,[37] di- + (<all>) + (-i;-kan)
28857.2,x,,di- + <persilakan>,bentukan,[37] di- + (<all>) + (-i;-kan)
28857.3,v,,di-+per- + <sila> + -kan,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28857.4,x,,di-+per- + <silakan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28857.5,x,,<dipersila> + -kan,bentukan,[29] [S] -kan + (<all>)
28857.6,x,,<dipersilak> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
28858,v,7,dipersilakannya,dasar,
28858.1,x,,di- + <persilakannya>,bentukan,[37] di- + (<all>) + (-i;-kan)
28858.2,x,,di-+per- + <silakannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan)
28858.3,x,,<dipersilakan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
28858.4,x,,di- + <persila> + -kan + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
28858.5,x,,di- + <persilakan> + -nya,bentukan,[37] di- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
28858.6,v,,di-+per- + <sila> + -kan + -nya,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [48] [MP] di-+per- + (<all>) + (-i;-kan) => [34] [SFS] -nya + (<all>)
