Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
101621,k,7,pertembakauan,dasar,
101621.1,v,,per- + <tembakau> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101621.2,x,,per- + <tembakauan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101621.3,x,,<pertembakau> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
101622,k,0,pertembungan,dasar,
101622.1,v,,per- + <tembung> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101622.2,x,,per- + <tembungan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101622.3,x,,<pertembung> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
101623,k,329,pertempuran,dasar,
101623.1,v,,per- + <tempur> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101623.2,x,,per- + <tempuran>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101623.3,x,,<pertempur> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
101624,k,0,pertempuran babang,dasar,
101624.1,x,,per- + <tempuran babang>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101625,k,0,pertempuran bojong kokosan,dasar,
101625.1,x,,per- + <tempuran bojong kokos> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101625.2,x,,per- + <tempuran bojong kokosan>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101625.3,x,,<pertempuran bojong kokos> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
101626,k,0,pertempuran kindau,dasar,
101626.1,x,,per- + <tempuran kindau>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101627,k,0,pertempuran laut aru,dasar,
101627.1,x,,per- + <tempuran laut aru>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101628,k,0,pertempuran lengkong,dasar,
101628.1,x,,per- + <tempuran lengkong>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101629,k,0,pertempuran lima hari di semarang,dasar,
101629.1,x,,per- + <tempuran lima hari di semarang>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101630,k,0,pertempuran medan area,dasar,
101630.1,x,,per- + <tempuran medan area>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101631,k,0,pertempuran surabaya,dasar,
101631.1,x,,per- + <tempuran surabaya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
,,,,,
101632,v,12,pertempuran-pertempuran,dasar,
101632.1,x,,<pertempuran> [-] <r>,bentukan,[23] [RD] |
101632.2,v,,per- + <tempur> + -an [-] per- + <r> + -an,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [23] [RD] |
101632.3,x,,per- + <tempuran> [-] per- + <r>,bentukan,[19] per- + (<others>) + (-i;-an;-kan) => [23] [RD] |
101632.4,x,,<pertempur> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
101633,v,5,pertempurannya,dasar,
101633.1,x,,per- + <tempurannya>,bentukan,[19] per- + (<others>) + (-i;-an;-kan)
101633.2,x,,<pertempuran> + -nya,bentukan,[34] [SFS] -nya + (<all>)
