Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
51813,k,0,kekah,dasar,
51813.1,x,,ke- + <kah>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51813.2,x,,<ke> + -kah,bentukan,[30] [FS] -kah + (<all>)
,,,,,
51814,k,0,kekahatan,dasar,
51814.1,v,,ke- + <kahat> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51814.2,x,,ke- + <kahatan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51814.3,x,,<kekahat> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
51815,k,37,kekaisaran,dasar,
51815.1,v,,ke- + <kaisar> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51815.2,x,,ke- + <kaisaran>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51815.3,x,,<kekaisar> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
51816,t,2,kekait,dasar,terkait
51816.1,v,,ke- + <kait>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
51817,k,88,kekakuan,dasar,
51817.1,v,,ke- + <kaku> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51817.2,x,,ke- + <kakuan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51817.3,x,,<kekaku> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
51818,k,112,kekal,dasar,
51818.1,x,,ke- + <kal>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
51819,k,0,kekal abadi,dasar,
51819.1,x,,ke- + <kal abadi>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51819.2,x,,<kekal abad> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
51820,k,0,kekal karar,dasar,
51820.1,x,,ke- + <kal karar>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
51821,k,583,kekalahan,dasar,
51821.1,v,,ke- + <kalah> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51821.2,x,,ke- + <kalahan>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51821.3,x,,<kekalah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
51822,k,0,kekalahan pahit,dasar,
51822.1,x,,ke- + <kalahan pahit>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
,,,,,
51823,v,2,kekalahan-kekalahan,dasar,
51823.1,v,,<kekalahan> [-] <r>,bentukan,[23] [RD] |
51823.2,v,,ke- + <kalah> + -an [-] ke- + <r> + -an,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [23] [RD] |
51823.3,x,,ke- + <kalahan> [-] ke- + <r>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [23] [RD] |
51823.4,x,,<kekalah> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
51824,v,3,kekalahanku,dasar,
51824.1,x,,ke- + <kalahanku>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51824.2,x,,<kekalahan> + -ku,bentukan,[32] [SFS] -ku + (<all>)
51824.3,v,,ke- + <kalah> + -an + -ku,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
51824.4,x,,ke- + <kalahan> + -ku,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [32] [SFS] -ku + (<all>)
51824.5,x,,<kekalah> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
51825,v,54,kekalahannya,dasar,
51825.1,x,,ke- + <kalahan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51825.2,x,,ke- + <kalahannya>,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya)
51825.3,x,,<kekalahan> + -nya,bentukan,[34] [SFS] -nya + (<all>)
51825.4,v,,ke- + <kalah> + -an + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
51825.5,x,,ke- + <kalahan> + -nya,bentukan,[79] ke- + (<all>) + (-an;-kan;-nya) => [34] [SFS] -nya + (<all>)
